Code,Country,Location,Year_start,Year_end,Practice,Economic Outcome,Units,xrat_obs,xrat_2015,cpi_obs,cpi_2015,ppp_2015,MeanT,MeanC,MeanT_local,MeanC_local,MeanT_local_2015,MeanC_local_2015,MeanT_2015_usd,MeanC_2015_usd,MeanT_2015_ppp_intusd,MeanC_2015_ppp_intusd
6135798,Ethiopia,"Lay Gayint, NW Ethiopian highlands",2018,2018,Reduced Tillage,Benefit Cost Ratio,ETB/ha,1,20.6,278.5,207.3,7.8,17.6,9.9,17.6,9.9,13.1,7.4,0.6,0.4,1.7,0.9
6135798,Ethiopia,"Lay Gayint, NW Ethiopian highlands",2018,2018,Reduced Tillage,Benefit Cost Ratio,ETB/ha,1,20.6,278.5,207.3,7.8,11.2,10.8,11.2,10.8,8.3,8,0.4,0.4,1.1,1
6135798,Ethiopia,"Lay Gayint, NW Ethiopian highlands",2018,2018,Reduced Tillage,Benefit Cost Ratio,ETB/ha,1,20.6,278.5,207.3,7.8,15.8,10.8,15.8,10.8,11.8,8,0.6,0.4,1.5,1
6135798,Ethiopia,"Lay Gayint, NW Ethiopian highlands",2018,2018,Reduced Tillage,Benefit Cost Ratio,ETB/ha,1,20.6,278.5,207.3,7.8,17.6,10.8,17.6,10.8,13.1,8,0.6,0.4,1.7,1
6135798,Ethiopia,"Lay Gayint, NW Ethiopian highlands",2018,2018,Reduced Tillage,Benefit Cost Ratio,ETB/ha,1,20.6,278.5,207.3,7.8,11.2,9,11.2,9,8.3,6.7,0.4,0.3,1.1,0.9
6135798,Ethiopia,"Lay Gayint, NW Ethiopian highlands",2018,2018,Reduced Tillage,Benefit Cost Ratio,ETB/ha,1,20.6,278.5,207.3,7.8,15.8,9,15.8,9,11.8,6.7,0.6,0.3,1.5,0.9
6135798,Ethiopia,"Lay Gayint, NW Ethiopian highlands",2018,2018,Reduced Tillage,Benefit Cost Ratio,ETB/ha,1,20.6,278.5,207.3,7.8,17.6,9,17.6,9,13.1,6.7,0.6,0.3,1.7,0.9
6135798,Ethiopia,"Lay Gayint, NW Ethiopian highlands",2018,2018,Reduced Tillage,Benefit Cost Ratio,ETB/ha,1,20.6,278.5,207.3,7.8,11.9,10.8,11.9,10.8,8.8,8,0.4,0.4,1.1,1
6135798,Ethiopia,"Lay Gayint, NW Ethiopian highlands",2018,2018,Reduced Tillage,Benefit Cost Ratio,ETB/ha,1,20.6,278.5,207.3,7.8,24.5,10.8,24.5,10.8,18.2,8,0.9,0.4,2.3,1
6135798,Ethiopia,"Lay Gayint, NW Ethiopian highlands",2018,2018,Reduced Tillage,Benefit Cost Ratio,ETB/ha,1,20.6,278.5,207.3,7.8,22.8,10.8,22.8,10.8,17,8,0.8,0.4,2.2,1
6135798,Ethiopia,"Lay Gayint, NW Ethiopian highlands",2018,2018,Reduced Tillage,Benefit Cost Ratio,ETB/ha,1,20.6,278.5,207.3,7.8,11.9,9,11.9,9,8.8,6.7,0.4,0.3,1.1,0.9
6135798,Ethiopia,"Lay Gayint, NW Ethiopian highlands",2018,2018,Reduced Tillage,Benefit Cost Ratio,ETB/ha,1,20.6,278.5,207.3,7.8,24.5,9,24.5,9,18.2,6.7,0.9,0.3,2.3,0.9
6135798,Ethiopia,"Lay Gayint, NW Ethiopian highlands",2018,2018,Reduced Tillage,Benefit Cost Ratio,ETB/ha,1,20.6,278.5,207.3,7.8,22.8,9,22.8,9,17,6.7,0.8,0.3,2.2,0.9
6135798,Ethiopia,"Lay Gayint, NW Ethiopian highlands",2018,2018,Reduced Tillage,Benefit Cost Ratio,ETB/ha,1,20.6,278.5,207.3,7.8,21.8,9,21.8,9,16.2,6.7,0.8,0.3,2.1,0.9
6135798,Ethiopia,"Lay Gayint, NW Ethiopian highlands",2018,2018,Reduced Tillage,Benefit Cost Ratio,ETB/ha,1,20.6,278.5,207.3,7.8,25.2,9,25.2,9,18.7,6.7,0.9,0.3,2.4,0.9
6135798,Ethiopia,"Lay Gayint, NW Ethiopian highlands",2018,2018,Reduced Tillage,Benefit Cost Ratio,ETB/ha,1,20.6,278.5,207.3,7.8,23.8,9,23.8,9,17.7,6.7,0.9,0.3,2.3,0.9
6141584,Ethiopia,Aba Gerima Watershed,2018,2019,Biochar,Gross Revenue,USD/ha,27.4,20.6,278.5,207.3,7.8,1053.5,813.3,28896.9,22308.3,21508.7,16604.6,1045.3,807,2769.3,2137.9
6141584,Ethiopia,Aba Gerima Watershed,2018,2019,Biochar,Gross Revenue,USD/ha,27.4,20.6,278.5,207.3,7.8,1053.5,1286.1,28896.9,35276.9,21508.7,26257.5,1045.3,1276.1,2769.3,3380.8
6141584,Ethiopia,Aba Gerima Watershed,2018,2019,Biochar,Profit,USD/ha,27.4,20.6,278.5,207.3,7.8,1327,1089.5,36398.8,29884.3,27092.5,22243.7,1316.7,1081,3488.3,2864
6141584,Ethiopia,Aba Gerima Watershed,2018,2019,Biochar,Profit,USD/ha,27.4,20.6,278.5,207.3,7.8,1327,1286.1,36398.8,35276.9,27092.5,26257.5,1316.7,1276.1,3488.3,3380.8
6141584,Ethiopia,Aba Gerima Watershed,2018,2019,Biochar,Cost,USD/ha,27.4,20.6,278.5,207.3,7.8,-276.2,-273.5,-7576,-7501.9,-5639,-5583.9,-274,-271.4,-726.1,-719
6141584,Ethiopia,Aba Gerima Watershed,2018,2019,Biochar,Benefit Cost Ratio,USD/ha,27.4,20.6,278.5,207.3,7.8,-2.9,-3.9,-80.8,-105.7,-60.1,-78.6,-2.9,-3.8,-7.7,-10.1
6141584,Ethiopia,Aba Gerima Watershed,2018,2019,Reduced Fert,Gross Revenue,USD/ha,27.4,20.6,278.5,207.3,7.8,1286.1,1428.9,35276.9,39193.9,26257.5,29173,1276.1,1417.8,3380.8,3756.2
6141584,Ethiopia,Aba Gerima Watershed,2018,2019,Reduced Fert,Gross Revenue,USD/ha,27.4,20.6,278.5,207.3,7.8,1053.5,813.3,28896.9,22308.3,21508.7,16604.6,1045.3,807,2769.3,2137.9
6141584,Ethiopia,Aba Gerima Watershed,2018,2019,Reduced Fert,Profit,USD/ha,27.4,20.6,278.5,207.3,7.8,1286.1,1555.2,35276.9,42658.2,26257.5,31751.6,1276.1,1543.1,3380.8,4088.2
6141584,Ethiopia,Aba Gerima Watershed,2018,2019,Reduced Fert,Profit,USD/ha,27.4,20.6,278.5,207.3,7.8,1327,1089.5,36398.8,29884.3,27092.5,22243.7,1316.7,1081,3488.3,2864
6135798,Ethiopia,"Lay Gayint, NW Ethiopian highlands",2018,2018,Reduced Fert,Gross Revenue,ETB/ha,1,20.6,278.5,207.3,7.8,116127,171666,116127,171666,86436.3,127775.4,4200.7,6209.7,11129.1,16451.7
6135798,Ethiopia,"Lay Gayint, NW Ethiopian highlands",2018,2018,Reduced Fert,Gross Revenue,ETB/ha,1,20.6,278.5,207.3,7.8,183249,236709,183249,236709,136396.9,176188.5,6628.7,8562.5,17561.8,22685.2
6135798,Ethiopia,"Lay Gayint, NW Ethiopian highlands",2018,2018,Reduced Fert,Gross Revenue,ETB/ha,1,20.6,278.5,207.3,7.8,300267,553311,300267,553311,223496.3,411843.4,10861.5,20014.9,28776.3,53026.9
6135798,Ethiopia,"Lay Gayint, NW Ethiopian highlands",2018,2018,Reduced Fert,Gross Revenue,ETB/ha,1,20.6,278.5,207.3,7.8,379863,575883,379863,575883,282741.7,428644.3,13740.8,20831.4,36404.4,55190.1
6135798,Ethiopia,"Lay Gayint, NW Ethiopian highlands",2018,2018,Reduced Fert,Gross Revenue,ETB/ha,1,20.6,278.5,207.3,7.8,116127,211167,116127,211167,86436.3,157177,4200.7,7638.5,11129.1,20237.3
6135798,Ethiopia,"Lay Gayint, NW Ethiopian highlands",2018,2018,Reduced Fert,Gross Revenue,ETB/ha,1,20.6,278.5,207.3,7.8,183249,483516,183249,483516,136396.9,359893.2,6628.7,17490.2,17561.8,46338.1
6135798,Ethiopia,"Lay Gayint, NW Ethiopian highlands",2018,2018,Reduced Fert,Gross Revenue,ETB/ha,1,20.6,278.5,207.3,7.8,300267,625482,300267,625482,223496.3,465562.1,10861.5,22625.5,28776.3,59943.5
6135798,Ethiopia,"Lay Gayint, NW Ethiopian highlands",2018,2018,Reduced Fert,Gross Revenue,ETB/ha,1,20.6,278.5,207.3,7.8,379863,654291,379863,654291,282741.7,487005.4,13740.8,23667.6,36404.4,62704.4
6135798,Ethiopia,"Lay Gayint, NW Ethiopian highlands",2018,2018,Reduced Fert,Gross Revenue,ETB/ha,1,20.6,278.5,207.3,7.8,116127,199881,116127,199881,86436.3,148776.5,4200.7,7230.3,11129.1,19155.7
6135798,Ethiopia,"Lay Gayint, NW Ethiopian highlands",2018,2018,Reduced Fert,Gross Revenue,ETB/ha,1,20.6,278.5,207.3,7.8,183249,501633,183249,501633,136396.9,373378.2,6628.7,18145.5,17561.8,48074.3
6135798,Ethiopia,"Lay Gayint, NW Ethiopian highlands",2018,2018,Reduced Fert,Gross Revenue,ETB/ha,1,20.6,278.5,207.3,7.8,300267,579447,300267,579447,223496.3,431297.1,10861.5,20960.3,28776.3,55531.7
6135798,Ethiopia,"Lay Gayint, NW Ethiopian highlands",2018,2018,Reduced Fert,Gross Revenue,ETB/ha,1,20.6,278.5,207.3,7.8,379863,628155,379863,628155,282741.7,467551.7,13740.8,22722.2,36404.4,60199.6
6135798,Ethiopia,"Lay Gayint, NW Ethiopian highlands",2018,2018,Reduced Fert,Gross Revenue,ETB/ha,1,20.6,278.5,207.3,7.8,171666,211167,171666,211167,127775.4,157177,6209.7,7638.5,16451.7,20237.3
6135798,Ethiopia,"Lay Gayint, NW Ethiopian highlands",2018,2018,Reduced Fert,Gross Revenue,ETB/ha,1,20.6,278.5,207.3,7.8,236709,483516,236709,483516,176188.5,359893.2,8562.5,17490.2,22685.2,46338.1
6135798,Ethiopia,"Lay Gayint, NW Ethiopian highlands",2018,2018,Reduced Fert,Gross Revenue,ETB/ha,1,20.6,278.5,207.3,7.8,553311,625482,553311,625482,411843.4,465562.1,20014.9,22625.5,53026.9,59943.5
6135798,Ethiopia,"Lay Gayint, NW Ethiopian highlands",2018,2018,Reduced Fert,Gross Revenue,ETB/ha,1,20.6,278.5,207.3,7.8,575883,654291,575883,654291,428644.3,487005.4,20831.4,23667.6,55190.1,62704.4
6135798,Ethiopia,"Lay Gayint, NW Ethiopian highlands",2018,2018,Reduced Fert,Gross Revenue,ETB/ha,1,20.6,278.5,207.3,7.8,171666,199881,171666,199881,127775.4,148776.5,6209.7,7230.3,16451.7,19155.7
6135798,Ethiopia,"Lay Gayint, NW Ethiopian highlands",2018,2018,Reduced Fert,Gross Revenue,ETB/ha,1,20.6,278.5,207.3,7.8,236709,501633,236709,501633,176188.5,373378.2,8562.5,18145.5,22685.2,48074.3
6135798,Ethiopia,"Lay Gayint, NW Ethiopian highlands",2018,2018,Reduced Fert,Gross Revenue,ETB/ha,1,20.6,278.5,207.3,7.8,553311,579447,553311,579447,411843.4,431297.1,20014.9,20960.3,53026.9,55531.7
6135798,Ethiopia,"Lay Gayint, NW Ethiopian highlands",2018,2018,Reduced Fert,Gross Revenue,ETB/ha,1,20.6,278.5,207.3,7.8,575883,628155,575883,628155,428644.3,467551.7,20831.4,22722.2,55190.1,60199.6
6135798,Ethiopia,"Lay Gayint, NW Ethiopian highlands",2018,2018,Reduced Fert,Gross Revenue,ETB/ha,1,20.6,278.5,207.3,7.8,211167,199881,211167,199881,157177,148776.5,7638.5,7230.3,20237.3,19155.7
6135798,Ethiopia,"Lay Gayint, NW Ethiopian highlands",2018,2018,Reduced Fert,Gross Revenue,ETB/ha,1,20.6,278.5,207.3,7.8,483516,501633,483516,501633,359893.2,373378.2,17490.2,18145.5,46338.1,48074.3
6135798,Ethiopia,"Lay Gayint, NW Ethiopian highlands",2018,2018,Reduced Fert,Gross Revenue,ETB/ha,1,20.6,278.5,207.3,7.8,625482,579447,625482,579447,465562.1,431297.1,22625.5,20960.3,59943.5,55531.7
6135798,Ethiopia,"Lay Gayint, NW Ethiopian highlands",2018,2018,Reduced Fert,Gross Revenue,ETB/ha,1,20.6,278.5,207.3,7.8,654291,628155,654291,628155,487005.4,467551.7,23667.6,22722.2,62704.4,60199.6
6135798,Ethiopia,"Lay Gayint, NW Ethiopian highlands",2018,2018,Reduced Fert,Gross Revenue,ETB/ha,1,20.6,278.5,207.3,7.8,183249,171666,183249,171666,136396.9,127775.4,6628.7,6209.7,17561.8,16451.7
6135798,Ethiopia,"Lay Gayint, NW Ethiopian highlands",2018,2018,Reduced Fert,Gross Revenue,ETB/ha,1,20.6,278.5,207.3,7.8,300267,171666,300267,171666,223496.3,127775.4,10861.5,6209.7,28776.3,16451.7
6135798,Ethiopia,"Lay Gayint, NW Ethiopian highlands",2018,2018,Reduced Fert,Gross Revenue,ETB/ha,1,20.6,278.5,207.3,7.8,379863,171666,379863,171666,282741.7,127775.4,13740.8,6209.7,36404.4,16451.7
6135798,Ethiopia,"Lay Gayint, NW Ethiopian highlands",2018,2018,Reduced Fert,Gross Revenue,ETB/ha,1,20.6,278.5,207.3,7.8,183249,211167,183249,211167,136396.9,157177,6628.7,7638.5,17561.8,20237.3
6135798,Ethiopia,"Lay Gayint, NW Ethiopian highlands",2018,2018,Reduced Fert,Gross Revenue,ETB/ha,1,20.6,278.5,207.3,7.8,300267,211167,300267,211167,223496.3,157177,10861.5,7638.5,28776.3,20237.3
6135798,Ethiopia,"Lay Gayint, NW Ethiopian highlands",2018,2018,Reduced Fert,Gross Revenue,ETB/ha,1,20.6,278.5,207.3,7.8,379863,211167,379863,211167,282741.7,157177,13740.8,7638.5,36404.4,20237.3
6135798,Ethiopia,"Lay Gayint, NW Ethiopian highlands",2018,2018,Reduced Fert,Gross Revenue,ETB/ha,1,20.6,278.5,207.3,7.8,183249,199881,183249,199881,136396.9,148776.5,6628.7,7230.3,17561.8,19155.7
6135798,Ethiopia,"Lay Gayint, NW Ethiopian highlands",2018,2018,Reduced Fert,Gross Revenue,ETB/ha,1,20.6,278.5,207.3,7.8,300267,199881,300267,199881,223496.3,148776.5,10861.5,7230.3,28776.3,19155.7
6135798,Ethiopia,"Lay Gayint, NW Ethiopian highlands",2018,2018,Reduced Fert,Gross Revenue,ETB/ha,1,20.6,278.5,207.3,7.8,379863,199881,379863,199881,282741.7,148776.5,13740.8,7230.3,36404.4,19155.7
6135798,Ethiopia,"Lay Gayint, NW Ethiopian highlands",2018,2018,Reduced Fert,Gross Revenue,ETB/ha,1,20.6,278.5,207.3,7.8,236709,211167,236709,211167,176188.5,157177,8562.5,7638.5,22685.2,20237.3
6135798,Ethiopia,"Lay Gayint, NW Ethiopian highlands",2018,2018,Reduced Fert,Gross Revenue,ETB/ha,1,20.6,278.5,207.3,7.8,553311,211167,553311,211167,411843.4,157177,20014.9,7638.5,53026.9,20237.3
6135798,Ethiopia,"Lay Gayint, NW Ethiopian highlands",2018,2018,Reduced Fert,Gross Revenue,ETB/ha,1,20.6,278.5,207.3,7.8,575883,211167,575883,211167,428644.3,157177,20831.4,7638.5,55190.1,20237.3
6135798,Ethiopia,"Lay Gayint, NW Ethiopian highlands",2018,2018,Reduced Fert,Gross Revenue,ETB/ha,1,20.6,278.5,207.3,7.8,236709,199881,236709,199881,176188.5,148776.5,8562.5,7230.3,22685.2,19155.7
6135798,Ethiopia,"Lay Gayint, NW Ethiopian highlands",2018,2018,Reduced Fert,Gross Revenue,ETB/ha,1,20.6,278.5,207.3,7.8,553311,199881,553311,199881,411843.4,148776.5,20014.9,7230.3,53026.9,19155.7
6135798,Ethiopia,"Lay Gayint, NW Ethiopian highlands",2018,2018,Reduced Fert,Gross Revenue,ETB/ha,1,20.6,278.5,207.3,7.8,575883,199881,575883,199881,428644.3,148776.5,20831.4,7230.3,55190.1,19155.7
6135798,Ethiopia,"Lay Gayint, NW Ethiopian highlands",2018,2018,Reduced Fert,Gross Revenue,ETB/ha,1,20.6,278.5,207.3,7.8,483516,199881,483516,199881,359893.2,148776.5,17490.2,7230.3,46338.1,19155.7
6135798,Ethiopia,"Lay Gayint, NW Ethiopian highlands",2018,2018,Reduced Fert,Gross Revenue,ETB/ha,1,20.6,278.5,207.3,7.8,625482,199881,625482,199881,465562.1,148776.5,22625.5,7230.3,59943.5,19155.7
6135798,Ethiopia,"Lay Gayint, NW Ethiopian highlands",2018,2018,Reduced Fert,Gross Revenue,ETB/ha,1,20.6,278.5,207.3,7.8,654291,199881,654291,199881,487005.4,148776.5,23667.6,7230.3,62704.4,19155.7
6135798,Ethiopia,"Lay Gayint, NW Ethiopian highlands",2018,2018,Reduced Fert,Cost,ETB/ha,1,20.6,278.5,207.3,7.8,13712,17337,13712,17337,10206.2,12904.4,496,627.1,1314.1,1661.5
6135798,Ethiopia,"Lay Gayint, NW Ethiopian highlands",2018,2018,Reduced Fert,Cost,ETB/ha,1,20.6,278.5,207.3,7.8,16342,19967,16342,19967,12163.8,14861.9,591.1,722.3,1566.1,1913.6
6135798,Ethiopia,"Lay Gayint, NW Ethiopian highlands",2018,2018,Reduced Fert,Cost,ETB/ha,1,20.6,278.5,207.3,7.8,18972,22597,18972,22597,14121.3,16819.5,686.3,817.4,1818.2,2165.6
6135798,Ethiopia,"Lay Gayint, NW Ethiopian highlands",2018,2018,Reduced Fert,Cost,ETB/ha,1,20.6,278.5,207.3,7.8,21602,25227,21602,25227,16078.9,18777.1,781.4,912.5,2070.2,2417.6
6135798,Ethiopia,"Lay Gayint, NW Ethiopian highlands",2018,2018,Reduced Fert,Cost,ETB/ha,1,20.6,278.5,207.3,7.8,13712,19587,13712,19587,10206.2,14579.1,496,708.5,1314.1,1877.1
6135798,Ethiopia,"Lay Gayint, NW Ethiopian highlands",2018,2018,Reduced Fert,Cost,ETB/ha,1,20.6,278.5,207.3,7.8,16342,22217,16342,22217,12163.8,16536.7,591.1,803.7,1566.1,2129.2
6135798,Ethiopia,"Lay Gayint, NW Ethiopian highlands",2018,2018,Reduced Fert,Cost,ETB/ha,1,20.6,278.5,207.3,7.8,18972,24847,18972,24847,14121.3,18494.3,686.3,898.8,1818.2,2381.2
6135798,Ethiopia,"Lay Gayint, NW Ethiopian highlands",2018,2018,Reduced Fert,Cost,ETB/ha,1,20.6,278.5,207.3,7.8,21602,27477,21602,27477,16078.9,20451.8,781.4,993.9,2070.2,2633.3
6135798,Ethiopia,"Lay Gayint, NW Ethiopian highlands",2018,2018,Reduced Fert,Cost,ETB/ha,1,20.6,278.5,207.3,7.8,13712,22262,13712,22262,10206.2,16570.2,496,805.3,1314.1,2133.5
6135798,Ethiopia,"Lay Gayint, NW Ethiopian highlands",2018,2018,Reduced Fert,Cost,ETB/ha,1,20.6,278.5,207.3,7.8,16342,24892,16342,24892,12163.8,18527.7,591.1,900.4,1566.1,2385.5
6135798,Ethiopia,"Lay Gayint, NW Ethiopian highlands",2018,2018,Reduced Fert,Cost,ETB/ha,1,20.6,278.5,207.3,7.8,18972,27522,18972,27522,14121.3,20485.3,686.3,995.6,1818.2,2637.6
6135798,Ethiopia,"Lay Gayint, NW Ethiopian highlands",2018,2018,Reduced Fert,Cost,ETB/ha,1,20.6,278.5,207.3,7.8,21602,30152,21602,30152,16078.9,22442.9,781.4,1090.7,2070.2,2889.6
6135798,Ethiopia,"Lay Gayint, NW Ethiopian highlands",2018,2018,Reduced Fert,Cost,ETB/ha,1,20.6,278.5,207.3,7.8,17337,19587,17337,19587,12904.4,14579.1,627.1,708.5,1661.5,1877.1
6135798,Ethiopia,"Lay Gayint, NW Ethiopian highlands",2018,2018,Reduced Fert,Cost,ETB/ha,1,20.6,278.5,207.3,7.8,19967,22217,19967,22217,14861.9,16536.7,722.3,803.7,1913.6,2129.2
6135798,Ethiopia,"Lay Gayint, NW Ethiopian highlands",2018,2018,Reduced Fert,Cost,ETB/ha,1,20.6,278.5,207.3,7.8,22597,24847,22597,24847,16819.5,18494.3,817.4,898.8,2165.6,2381.2
6135798,Ethiopia,"Lay Gayint, NW Ethiopian highlands",2018,2018,Reduced Fert,Cost,ETB/ha,1,20.6,278.5,207.3,7.8,25227,27477,25227,27477,18777.1,20451.8,912.5,993.9,2417.6,2633.3
6135798,Ethiopia,"Lay Gayint, NW Ethiopian highlands",2018,2018,Reduced Fert,Cost,ETB/ha,1,20.6,278.5,207.3,7.8,17337,22262,17337,22262,12904.4,16570.2,627.1,805.3,1661.5,2133.5
6135798,Ethiopia,"Lay Gayint, NW Ethiopian highlands",2018,2018,Reduced Fert,Cost,ETB/ha,1,20.6,278.5,207.3,7.8,19967,24892,19967,24892,14861.9,18527.7,722.3,900.4,1913.6,2385.5
6135798,Ethiopia,"Lay Gayint, NW Ethiopian highlands",2018,2018,Reduced Fert,Cost,ETB/ha,1,20.6,278.5,207.3,7.8,22597,27522,22597,27522,16819.5,20485.3,817.4,995.6,2165.6,2637.6
6135798,Ethiopia,"Lay Gayint, NW Ethiopian highlands",2018,2018,Reduced Fert,Cost,ETB/ha,1,20.6,278.5,207.3,7.8,25227,30152,25227,30152,18777.1,22442.9,912.5,1090.7,2417.6,2889.6
6135798,Ethiopia,"Lay Gayint, NW Ethiopian highlands",2018,2018,Reduced Fert,Cost,ETB/ha,1,20.6,278.5,207.3,7.8,19587,22262,19587,22262,14579.1,16570.2,708.5,805.3,1877.1,2133.5
6135798,Ethiopia,"Lay Gayint, NW Ethiopian highlands",2018,2018,Reduced Fert,Cost,ETB/ha,1,20.6,278.5,207.3,7.8,22217,24892,22217,24892,16536.7,18527.7,803.7,900.4,2129.2,2385.5
6135798,Ethiopia,"Lay Gayint, NW Ethiopian highlands",2018,2018,Reduced Fert,Cost,ETB/ha,1,20.6,278.5,207.3,7.8,24847,27522,24847,27522,18494.3,20485.3,898.8,995.6,2381.2,2637.6
6135798,Ethiopia,"Lay Gayint, NW Ethiopian highlands",2018,2018,Reduced Fert,Cost,ETB/ha,1,20.6,278.5,207.3,7.8,27477,30152,27477,30152,20451.8,22442.9,993.9,1090.7,2633.3,2889.6
6135798,Ethiopia,"Lay Gayint, NW Ethiopian highlands",2018,2018,Reduced Fert,Cost,ETB/ha,1,20.6,278.5,207.3,7.8,16342,17337,16342,17337,12163.8,12904.4,591.1,627.1,1566.1,1661.5
6135798,Ethiopia,"Lay Gayint, NW Ethiopian highlands",2018,2018,Reduced Fert,Cost,ETB/ha,1,20.6,278.5,207.3,7.8,18972,17337,18972,17337,14121.3,12904.4,686.3,627.1,1818.2,1661.5
6135798,Ethiopia,"Lay Gayint, NW Ethiopian highlands",2018,2018,Reduced Fert,Cost,ETB/ha,1,20.6,278.5,207.3,7.8,21602,17337,21602,17337,16078.9,12904.4,781.4,627.1,2070.2,1661.5
6135798,Ethiopia,"Lay Gayint, NW Ethiopian highlands",2018,2018,Reduced Fert,Cost,ETB/ha,1,20.6,278.5,207.3,7.8,16342,19587,16342,19587,12163.8,14579.1,591.1,708.5,1566.1,1877.1
6135798,Ethiopia,"Lay Gayint, NW Ethiopian highlands",2018,2018,Reduced Fert,Cost,ETB/ha,1,20.6,278.5,207.3,7.8,18972,19587,18972,19587,14121.3,14579.1,686.3,708.5,1818.2,1877.1
6135798,Ethiopia,"Lay Gayint, NW Ethiopian highlands",2018,2018,Reduced Fert,Cost,ETB/ha,1,20.6,278.5,207.3,7.8,21602,19587,21602,19587,16078.9,14579.1,781.4,708.5,2070.2,1877.1
6135798,Ethiopia,"Lay Gayint, NW Ethiopian highlands",2018,2018,Reduced Fert,Cost,ETB/ha,1,20.6,278.5,207.3,7.8,16342,22262,16342,22262,12163.8,16570.2,591.1,805.3,1566.1,2133.5
6135798,Ethiopia,"Lay Gayint, NW Ethiopian highlands",2018,2018,Reduced Fert,Cost,ETB/ha,1,20.6,278.5,207.3,7.8,18972,22262,18972,22262,14121.3,16570.2,686.3,805.3,1818.2,2133.5
6135798,Ethiopia,"Lay Gayint, NW Ethiopian highlands",2018,2018,Reduced Fert,Cost,ETB/ha,1,20.6,278.5,207.3,7.8,21602,22262,21602,22262,16078.9,16570.2,781.4,805.3,2070.2,2133.5
6135798,Ethiopia,"Lay Gayint, NW Ethiopian highlands",2018,2018,Reduced Fert,Cost,ETB/ha,1,20.6,278.5,207.3,7.8,19967,19587,19967,19587,14861.9,14579.1,722.3,708.5,1913.6,1877.1
6135798,Ethiopia,"Lay Gayint, NW Ethiopian highlands",2018,2018,Reduced Fert,Cost,ETB/ha,1,20.6,278.5,207.3,7.8,22597,19587,22597,19587,16819.5,14579.1,817.4,708.5,2165.6,1877.1
6135798,Ethiopia,"Lay Gayint, NW Ethiopian highlands",2018,2018,Reduced Fert,Cost,ETB/ha,1,20.6,278.5,207.3,7.8,25227,19587,25227,19587,18777.1,14579.1,912.5,708.5,2417.6,1877.1
6135798,Ethiopia,"Lay Gayint, NW Ethiopian highlands",2018,2018,Reduced Fert,Cost,ETB/ha,1,20.6,278.5,207.3,7.8,19967,22262,19967,22262,14861.9,16570.2,722.3,805.3,1913.6,2133.5
6135798,Ethiopia,"Lay Gayint, NW Ethiopian highlands",2018,2018,Reduced Fert,Cost,ETB/ha,1,20.6,278.5,207.3,7.8,22597,22262,22597,22262,16819.5,16570.2,817.4,805.3,2165.6,2133.5
6135798,Ethiopia,"Lay Gayint, NW Ethiopian highlands",2018,2018,Reduced Fert,Cost,ETB/ha,1,20.6,278.5,207.3,7.8,25227,22262,25227,22262,18777.1,16570.2,912.5,805.3,2417.6,2133.5
6135798,Ethiopia,"Lay Gayint, NW Ethiopian highlands",2018,2018,Reduced Fert,Cost,ETB/ha,1,20.6,278.5,207.3,7.8,22217,22262,22217,22262,16536.7,16570.2,803.7,805.3,2129.2,2133.5
6135798,Ethiopia,"Lay Gayint, NW Ethiopian highlands",2018,2018,Reduced Fert,Cost,ETB/ha,1,20.6,278.5,207.3,7.8,24847,22262,24847,22262,18494.3,16570.2,898.8,805.3,2381.2,2133.5
6135798,Ethiopia,"Lay Gayint, NW Ethiopian highlands",2018,2018,Reduced Fert,Cost,ETB/ha,1,20.6,278.5,207.3,7.8,27477,22262,27477,22262,20451.8,16570.2,993.9,805.3,2633.3,2133.5
6135798,Ethiopia,"Lay Gayint, NW Ethiopian highlands",2018,2018,Reduced Fert,Profit,ETB/ha,1,20.6,278.5,207.3,7.8,102415,154329,102415,154329,76230.1,114871,3704.7,5582.5,9815,14790.2
6135798,Ethiopia,"Lay Gayint, NW Ethiopian highlands",2018,2018,Reduced Fert,Profit,ETB/ha,1,20.6,278.5,207.3,7.8,166907,216742,166907,216742,124233.1,161326.6,6037.5,7840.2,15995.6,20771.6
6135798,Ethiopia,"Lay Gayint, NW Ethiopian highlands",2018,2018,Reduced Fert,Profit,ETB/ha,1,20.6,278.5,207.3,7.8,281295,530714,281295,530714,209375,395023.9,10175.3,19197.5,26958.1,50861.3
6135798,Ethiopia,"Lay Gayint, NW Ethiopian highlands",2018,2018,Reduced Fert,Profit,ETB/ha,1,20.6,278.5,207.3,7.8,358261,550656,358261,550656,266662.7,409867.2,12959.4,19918.9,34334.2,52772.5
6135798,Ethiopia,"Lay Gayint, NW Ethiopian highlands",2018,2018,Reduced Fert,Profit,ETB/ha,1,20.6,278.5,207.3,7.8,102415,191580,102415,191580,76230.1,142597.8,3704.7,6930,9815,18360.2
6135798,Ethiopia,"Lay Gayint, NW Ethiopian highlands",2018,2018,Reduced Fert,Profit,ETB/ha,1,20.6,278.5,207.3,7.8,166907,461299,166907,461299,124233.1,343356.5,6037.5,16686.5,15995.6,44208.9
6135798,Ethiopia,"Lay Gayint, NW Ethiopian highlands",2018,2018,Reduced Fert,Profit,ETB/ha,1,20.6,278.5,207.3,7.8,281295,600635,281295,600635,209375,447067.9,10175.3,21726.7,26958.1,57562.2
