PrName,Out.SubInd,N.Obs,N.Studies,vote_mean,variable,value,direction
Reduced Fert+Reduced Tillage+Residue/Mulch,Gross Profit,18,1,0.333444444444444,positive,4,positive
Residue/Mulch,Present Value of Benefit,2,1,2,positive,0,positive
Residue/Mulch,Present Value of Cost,2,1,0,positive,0,positive
Residue/Mulch,Net Present Value,2,1,2,positive,0,positive
Residue/Mulch,Return on Investment,2,1,2,positive,0,positive
Reduced Tillage,Total Cost,42,7,-0.156,positive,1,positive
Agroforestry,Total Cost,12,3,0.80952380952381,positive,3,positive
Residue/Mulch,Total Cost,10,5,0.444444444444444,positive,3,positive
Cover Crops+Residue/Mulch,Total Cost,9,2,0,positive,2,positive
Cover Crops,Total Cost,9,3,0.313380281690141,positive,1,positive
Cover Crops,Gross Revenue,33,7,0.705585980284775,positive,2,positive
Residue/Mulch,Net Profit,12,5,0.605263157894737,positive,5,positive
Cover Crops,Net Profit,5,2,-0.25,positive,1,positive
Reduced Fert+Reduced Irrigation,Variable Cost,9,1,0.333333333333333,positive,3,positive
Reduced Fert+Reduced Irrigation,Gross Profit,9,1,-0.666666666666667,positive,0,positive
Reduced Tillage,Benefit Cost Ratio (GPVC),197,40,0.768575320512821,positive,59,positive
Reduced Fert+Reduced Irrigation,Benefit Cost Ratio (GPVC),18,1,0.611166666666667,positive,0,positive
Reduced Fert,Benefit Cost Ratio (GPVC),227,31,0.433858250522037,positive,63,positive
Rotation,Total Cost (Unconfirmed),2,1,2,positive,0,positive
Reduced Tillage+Residue/Mulch,Total Cost,4,3,-0.363636363636364,positive,0,positive
Reduced Irrigation+Reduced Tillage+Residue/Mulch,Total Cost,2,1,-1,positive,0,positive
Reduced Irrigation+Reduced Tillage,Total Cost,2,1,0,positive,0,positive
Reduced Fert,Benefit Cost Ratio (Unspecified),8,2,-0.227272727272727,positive,0,positive
Organic Fert,Benefit Cost Ratio (Unspecified),6,3,0,positive,0,positive
Residue/Mulch,Benefit Cost Ratio (NPTC),14,4,0.6,positive,3,positive
Organic Fert,Total Cost (Unconfirmed),2,2,1,positive,0,positive
Organic Fert,Net Profit (Unconfirmed),1,1,0,positive,0,positive
Reduced Tillage+Residue/Mulch+Rotation,Total Cost,4,1,0.25,positive,2,positive
Reduced Tillage+Residue/Mulch+Rotation,Gross Revenue,4,1,1.75,positive,1,positive
Reduced Tillage+Residue/Mulch+Rotation,Net Profit,4,1,2,positive,0,positive
Reduced Fert,Total Cost (Unconfirmed),26,2,-0.725,positive,0,positive
Reduced Fert,Net Profit,74,6,-0.683333333333333,positive,4,positive
Reduced Fert,Benefit Cost Ratio (NPTC),94,6,0.465277777777778,positive,18,positive
Rotation,Net Profit,4,1,2,positive,0,positive
Reduced Fert+Organic Fert,Total Cost (Unconfirmed),3,1,0.666666666666667,positive,2,positive
Cover Crops+Reduced Fert,Total Cost (Unconfirmed),1,1,0,positive,0,positive
Reduced Irrigation+Reduced Tillage+Rotation,Gross Profit,2,1,2,positive,0,positive
Reduced Irrigation+Rotation,Gross Profit,4,1,0.5,positive,2,positive
Reduced Fert+Reduced Tillage,Gross Revenue,38,2,0.111111111111111,positive,7,positive
Reduced Fert+Reduced Tillage,Variable Cost,38,2,-0.416666666666667,positive,14,positive
Intercropping+Rotation,Variable Cost,8,4,0.764705882352941,positive,1,positive
Biochar+Reduced Fert,Variable Cost,19,3,-0.527777777777778,positive,1,positive
Biochar+Reduced Fert,Total Cost (Unconfirmed),6,1,-1,positive,0,positive
"",Total Cost (Unconfirmed),6,1,0,positive,0,positive
Biochar,Total Cost (Unconfirmed),9,1,0,positive,0,positive
Biochar+Reduced Fert,Net Profit,18,2,0.625,positive,10,positive
"",Net Profit,6,1,1.33333333333333,positive,2,positive
Biochar,Net Profit,45,4,0.75,positive,18,positive
Reduced Tillage,Total Cost (Unconfirmed),2,1,0,positive,0,positive
Cover Crops,Net Profit (Unconfirmed),1,1,-1,positive,0,positive
Residue/Mulch+Rotation,Net Profit (Unconfirmed),1,1,2,positive,0,positive
Agroforestry+Intercropping+Reduced Tillage,Gross Revenue,2,1,1.5,positive,1,positive
Reduced Fert+Intercropping+Reduced Tillage,Gross Revenue,2,1,1,positive,0,positive
Agroforestry+Reduced Fert+Intercropping+Reduced Tillage,Gross Revenue,2,1,1,positive,0,positive
Agroforestry+Reduced Tillage,Gross Revenue,2,1,-0.5,positive,0,positive
Agroforestry+Reduced Fert+Reduced Tillage,Gross Revenue,2,1,-1,positive,0,positive
Agroforestry+Reduced Fert,Gross Revenue,2,1,-1,positive,0,positive
Intercropping+Reduced Tillage,Variable Cost,6,2,0.625,positive,4,positive
Agroforestry+Intercropping+Reduced Tillage,Variable Cost,2,1,1,positive,2,positive
Reduced Fert+Intercropping+Reduced Tillage,Variable Cost,2,1,1,positive,2,positive
Agroforestry+Reduced Fert+Intercropping+Reduced Tillage,Variable Cost,2,1,1,positive,2,positive
Agroforestry+Reduced Tillage,Variable Cost,2,1,-1,positive,0,positive
Agroforestry+Reduced Fert+Reduced Tillage,Variable Cost,2,1,-1,positive,0,positive
Intercropping+Reduced Tillage,Gross Profit,6,2,1.375,positive,1,positive
Agroforestry+Intercropping+Reduced Tillage,Gross Profit,2,1,1.5,positive,1,positive
Reduced Fert+Intercropping+Reduced Tillage,Gross Profit,2,1,0.5,positive,0,positive
Agroforestry+Reduced Fert+Intercropping+Reduced Tillage,Gross Profit,2,1,0.5,positive,0,positive
Agroforestry+Reduced Tillage,Gross Profit,2,1,0,positive,1,positive
Agroforestry+Reduced Fert+Reduced Tillage,Gross Profit,2,1,-1.5,positive,0,positive
Reduced Tillage+Residue/Mulch+Rotation,Gross Profit,13,3,0.321428571428571,positive,6,positive
Organic Fert+Residue/Mulch,Gross Revenue,1,1,1,positive,1,positive
Organic Fert+Reduced Tillage,Gross Revenue,7,2,0.571428571428571,positive,1,positive
Organic Fert+Reduced Tillage+Residue/Mulch,Gross Revenue,1,1,1,positive,1,positive
Organic Fert+Residue/Mulch,Variable Cost,1,1,1,positive,1,positive
Organic Fert+Reduced Tillage,Variable Cost,7,2,0,positive,0,positive
Organic Fert+Reduced Tillage+Residue/Mulch,Variable Cost,1,1,1,positive,1,positive
Organic Fert,Total Cost,19,3,0.45,positive,5,positive
Organic Fert+Residue/Mulch,Total Cost,1,1,1,positive,1,positive
Organic Fert+Reduced Tillage,Total Cost,1,1,0,positive,0,positive
Organic Fert+Reduced Tillage+Residue/Mulch,Total Cost,1,1,0,positive,0,positive
Organic Fert,Net Profit,19,4,0.4,positive,3,positive
Organic Fert+Residue/Mulch,Net Profit,1,1,1,positive,1,positive
Organic Fert+Reduced Tillage,Net Profit,1,1,1,positive,1,positive
Reduced Tillage+Residue/Mulch,Net Profit,5,3,0.166666666666667,positive,1,positive
Organic Fert+Reduced Tillage+Residue/Mulch,Net Profit,1,1,2,positive,0,positive
Controlled Release Fert,Gross Revenue,4,1,0,positive,0,positive
Controlled Release Fert+Reduced Fert,Gross Revenue,2,1,0,positive,0,positive
Controlled Release Fert,Variable Cost,4,1,0,positive,0,positive
Controlled Release Fert+Reduced Fert,Variable Cost,2,1,0,positive,0,positive
Controlled Release Fert,Net Profit,4,1,0.5,positive,2,positive
Reduced Fert,Total Cost,74,6,-0.2675,positive,9,positive
Biochar+Reduced Fert,Total Cost,18,2,-0.541666666666667,positive,2,positive
Controlled Release Fert+Reduced Fert,Net Profit,2,1,0,positive,0,positive
Agroforestry,Net Present Value,53,3,-0.286981481481482,positive,21,positive
Intercropping,Benefit Cost Ratio (Unspecified),20,1,0.6,positive,0,positive
Cover Crops+Reduced Tillage+Residue/Mulch,Variable Cost,1,1,0,positive,0,positive
Cover Crops+Reduced Irrigation+Reduced Tillage+Residue/Mulch,Variable Cost,5,2,-0.5,positive,0,positive
Cover Crops+Reduced Tillage+Residue/Mulch,Gross Profit,1,1,1,positive,1,positive
Cover Crops+Reduced Irrigation+Reduced Tillage+Residue/Mulch,Gross Profit,5,2,0.125,positive,1,positive
Cover Crops+Reduced Tillage+Residue/Mulch,Benefit Cost Ratio (GPVC),2,1,0,positive,0,positive
Cover Crops+Reduced Irrigation+Reduced Tillage+Residue/Mulch,Benefit Cost Ratio (GPVC),6,2,0.75,positive,5,positive
Reduced Irrigation+Reduced Tillage,Benefit Cost Ratio (GPVC),61,12,0.218796666666667,positive,14,positive
Cover Crops+Reduced Erosion+Intercropping+IPM+Reduced Irrigation+Organic Fert+Residue/Mulch+Rotation,Gross Revenue,1,1,2,positive,0,positive
Cover Crops+Reduced Erosion+Intercropping+IPM+Reduced Irrigation+Organic Fert+Residue/Mulch+Rotation,Net Profit (Unconfirmed),7,1,1.42871428571429,positive,0,positive
Reduced Tillage+Residue/Mulch,Benefit Cost Ratio (GPVC),75,19,0.3589921875,positive,21,positive
Cover Crops+Reduced Fert+Reduced Tillage,Gross Revenue,2,1,-0.5,positive,0,positive
Cover Crops+Reduced Fert+Reduced Tillage+Residue/Mulch,Gross Revenue,1,1,1,positive,1,positive
Cover Crops+Reduced Fert+Reduced Tillage,Variable Cost,2,1,0,positive,1,positive
Cover Crops+Reduced Fert+Reduced Tillage+Residue/Mulch,Variable Cost,1,1,-1,positive,0,positive
Cover Crops+Reduced Fert+Reduced Tillage,Gross Profit,2,1,-1,positive,0,positive
Cover Crops+Reduced Fert+Reduced Tillage+Residue/Mulch,Gross Profit,1,1,1,positive,1,positive
Cover Crops+Reduced Tillage,Gross Revenue,1,1,-1,positive,0,positive
Cover Crops+Reduced Tillage,Variable Cost,1,1,0,positive,0,positive
Cover Crops+Reduced Tillage,Gross Profit,1,1,-1,positive,0,positive
Agroforestry,Benefit Cost Ratio (GPVC),23,5,0.76780701754386,positive,4,positive
Reduced Erosion+Reduced Irrigation+Reduced Tillage+Residue/Mulch,Gross Profit,2,1,0.375,positive,1,positive
Reduced Erosion+Reduced Irrigation+Organic Fert+Reduced Tillage+Residue/Mulch,Gross Profit,2,1,-0.25,positive,1,positive
Reduced Erosion+Reduced Irrigation+Organic Fert+Reduced Tillage+Residue/Mulch,Net Profit,1,1,0,positive,0,positive
Reduced Tillage+Residue/Mulch,Benefit Cost Ratio (NPTC),4,2,1.75,positive,1,positive
Reduced Tillage+Rotation,Net Present Value,2,1,2,positive,0,positive
Reduced Tillage+Rotation,Internal Rate of Return,2,1,2,positive,0,positive
Intercropping+Reduced Tillage,Net Present Value,3,1,1.66666666666667,positive,1,positive
Intercropping+Reduced Tillage,Internal Rate of Return,3,1,1.66666666666667,positive,1,positive
Intercropping+Reduced Tillage,Payback Period,3,1,2,positive,0,positive
Reduced Tillage+Rotation,Payback Period,2,1,2,positive,0,positive
Intercropping+Reduced Tillage+Rotation,Net Present Value,1,1,1.001,positive,0,positive
Rotation,Net Present Value,2,1,1.5005,positive,0,positive
Intercropping+Reduced Tillage+Rotation,Internal Rate of Return,1,1,2,positive,0,positive
Rotation,Internal Rate of Return,2,1,2,positive,0,positive
Intercropping+Reduced Tillage+Rotation,Payback Period,1,1,2,positive,0,positive
Rotation,Payback Period,2,1,2,positive,0,positive
Intercropping+Organic Fert+Reduced Tillage,Net Present Value,1,1,2,positive,0,positive
Intercropping+Organic Fert+Reduced Tillage,Internal Rate of Return,1,1,2,positive,0,positive
Intercropping+Organic Fert+Reduced Tillage,Payback Period,1,1,2,positive,0,positive
Rotation,Variable Cost,31,10,1.71481481481481,positive,20,positive
Residue/Mulch+Rotation,Gross Revenue,2,1,0,positive,0,positive
Residue/Mulch+Rotation,Gross Profit,6,2,1.25,positive,1,positive
Rotation,Benefit Cost Ratio (GPVC),33,10,0.852592592592593,positive,6,positive
Residue/Mulch+Rotation,Benefit Cost Ratio (GPVC),8,2,1.125,positive,1,positive
Residue/Mulch+Rotation,Variable Cost,6,2,0.5,positive,4,positive
IPM,Total Cost (Unconfirmed),1,1,1,positive,1,positive
Reduced Tillage,Fixed Cost,4,1,0,positive,0,positive
Intercropping+Reduced Tillage+Residue/Mulch,Variable Cost,4,1,0.25,positive,2,positive
Intercropping+Reduced Tillage+Residue/Mulch,Gross Revenue,4,1,1.5,positive,2,positive
Intercropping+Reduced Tillage+Residue/Mulch,Gross Profit,10,2,0.424242424242424,positive,1,positive
Cover Crops,Variable Cost,29,7,0.71566265060241,positive,4,positive
Cover Crops,Gross Profit,25,7,0.172289156626506,positive,6,positive
Cover Crops,Benefit Cost Ratio (GPVC),34,7,-0.667457831325301,positive,8,positive
Intercropping,Total Cost (Unconfirmed),12,2,0.4,positive,6,positive
Intercropping,Net Profit (Unconfirmed),12,2,1.56666666666667,positive,5,positive
Intercropping,Benefit Cost Ratio (NPTC),9,2,0.5,positive,4,positive
Cover Crops,Return on Investment,2,1,1,positive,2,positive
Reduced Fert,Net Present Value,6,1,-0.499666666666667,positive,0,positive
Intercropping,Net Present Value,1,1,1.001,positive,0,positive
"",Net Present Value,1,1,2,positive,0,positive
Reduced Irrigation,Benefit Cost Ratio (Unspecified),2,1,-0.5,positive,0,positive
Reduced Tillage+Residue/Mulch+Rotation,Variable Cost,5,1,0,positive,0,positive
Reduced Fert,Marginal Rate of Return,4,2,1.23809523809524,positive,1,positive
Residue/Mulch,Return to Labour,2,1,-0.5005,positive,0,positive
Organic Fert,Return to Labour,2,1,-1.0005,positive,0,positive
Reduced Fert,Return to Labour,4,1,0.5,positive,1,positive
Reduced Fert+Intercropping,Gross Revenue,2,1,2,positive,0,positive
Reduced Fert+Intercropping,Variable Cost,2,1,-1,positive,0,positive
Reduced Fert+Intercropping,Gross Profit,2,1,0.5,positive,1,positive
Reduced Fert+IPM+Organic Fert+Residue/Mulch,Gross Revenue,8,1,-1.375,positive,0,positive
Reduced Fert+IPM+Organic Fert+Residue/Mulch,Gross Profit,8,1,-1.75,positive,0,positive
Reduced Fert+IPM+Organic Fert+Residue/Mulch,Variable Cost,8,1,0,positive,0,positive
Reduced Fert+IPM+Organic Fert+Residue/Mulch,Benefit Cost Ratio (GPVC),16,1,-0.6875,positive,2,positive
Residue/Mulch,Benefit Cost Ratio (Unspecified),3,1,-1.33333333333333,positive,0,positive
Reduced Tillage,Benefit Cost Ratio (Unspecified),4,1,-1.25,positive,0,positive
Reduced Tillage+Residue/Mulch,Benefit Cost Ratio (Unspecified),2,1,-2,positive,0,positive
Cover Crops+Residue/Mulch,Variable Cost,2,1,0,positive,0,positive
Cover Crops+Reduced Irrigation+Reduced Tillage,Variable Cost,4,1,-1,positive,0,positive
Reduced Irrigation+Reduced Tillage+Residue/Mulch+Rotation,Variable Cost,8,1,0,positive,0,positive
Cover Crops+Residue/Mulch,Gross Profit,2,1,1,positive,2,positive
Cover Crops+Reduced Irrigation+Reduced Tillage,Gross Profit,4,1,-1,positive,0,positive
Reduced Irrigation+Reduced Tillage+Residue/Mulch+Rotation,Gross Profit,8,1,2,positive,0,positive
Cover Crops+Residue/Mulch,Benefit Cost Ratio (GPVC),2,1,1,positive,2,positive
Cover Crops+Reduced Irrigation+Reduced Tillage,Benefit Cost Ratio (GPVC),4,1,0.5,positive,2,positive
Reduced Irrigation+Reduced Tillage+Residue/Mulch,Benefit Cost Ratio (GPVC),17,4,1.27148571428571,positive,2,positive
Reduced Irrigation+Reduced Tillage+Residue/Mulch+Rotation,Benefit Cost Ratio (GPVC),8,1,2,positive,0,positive
Agroforestry,Present Value of Benefit,2,1,2,positive,0,positive
Agroforestry,Present Value of Cost,2,1,1,positive,0,positive
Reduced Fert+Residue/Mulch,Variable Cost,16,3,-0.5,positive,0,positive
Reduced Fert+Residue/Mulch,Gross Revenue,16,3,-0.391666666666667,positive,2,positive
Reduced Fert+Residue/Mulch,Benefit Cost Ratio (GPVC),16,3,0.268571428571429,positive,2,positive
Reduced Erosion+Reduced Fert,Variable Cost,3,1,-0.333333333333333,positive,0,positive
Reduced Erosion+Reduced Fert,Gross Revenue,3,1,0.666666666666667,positive,2,positive
Reduced Erosion+Reduced Fert,Gross Profit,3,1,1,positive,3,positive
Reduced Erosion+Residue/Mulch,Variable Cost,6,1,1.33333333333333,positive,4,positive
Reduced Erosion+Residue/Mulch,Gross Profit,6,1,1,positive,6,positive
Reduced Erosion+Residue/Mulch,Benefit Cost Ratio (GPVC),12,1,0.25,positive,3,positive
Organic Fert,Marginal Rate of Return,6,1,0.667333333333333,positive,0,positive
Reduced Fert+Organic Fert,Marginal Rate of Return,5,1,0.4004,positive,0,positive
Organic Fert+Reduced Tillage,Gross Profit,7,2,0.571428571428571,positive,1,positive
Reduced Fert+Organic Fert+Residue/Mulch,Variable Cost,1,1,0,positive,0,positive
Reduced Fert+Organic Fert+Residue/Mulch,Gross Revenue,1,1,0,positive,0,positive
Reduced Fert+Organic Fert+Residue/Mulch,Gross Profit,1,1,0,positive,0,positive
Biochar+Organic Fert,Variable Cost,20,1,1.65,positive,7,positive
Biochar+Organic Fert,Gross Revenue,20,1,2,positive,0,positive
Biochar+Organic Fert,Net Profit,20,1,2,positive,0,positive
Organic Fert+Reduced Tillage+Residue/Mulch,Gross Profit,2,2,1,positive,2,positive
Intercropping+Organic Fert+Reduced Tillage+Residue/Mulch,Gross Profit,2,1,1.5,positive,1,positive
Organic Fert+Reduced Tillage+Residue/Mulch+Rotation,Gross Profit,2,1,1.5,positive,1,positive
Intercropping+Organic Fert,Gross Profit,2,1,2,positive,0,positive
Organic Fert+Rotation,Gross Profit,2,1,2,positive,0,positive
Biochar,Benefit Cost Ratio (GPVC),83,10,0.109543010752688,positive,20,positive
Cover Crops,Internal Rate of Return,5,1,1.001,positive,0,positive
Cover Crops,Net Present Value,5,1,1.001,positive,0,positive
Controlled Release Fert+Reduced Tillage,Variable Cost,2,1,-0.5,positive,0,positive
Intercropping,Total Cost,3,1,0.666666666666667,positive,2,positive
Rotation,Total Cost,4,1,0.75,positive,3,positive
"",Total Cost,6,1,0,positive,0,positive
Controlled Release Fert,Total Cost,4,1,-0.5,positive,0,positive
Controlled Release Fert+Reduced Fert,Total Cost,2,1,-1,positive,0,positive
Biochar+Organic Fert,Total Cost,20,1,1.65,positive,7,positive
Organic Fert+Residue/Mulch,Gross Profit,1,1,1,positive,1,positive
Controlled Release Fert+Reduced Fert,Gross Profit,2,1,0,positive,0,positive
Biochar+Organic Fert,Gross Profit,20,1,2,positive,0,positive
Reduced Erosion+Reduced Tillage,Benefit Cost Ratio (GPVC),6,1,1.66683333333333,positive,1,positive
Intercropping+Rotation,Benefit Cost Ratio (GPVC),8,4,1.01176470588235,positive,1,positive
Intercropping,Benefit Cost Ratio (GPVC),94,9,0.972643010752688,positive,15,positive
Agroforestry+Controlled Grazing+Reduced Erosion+Intercropping,Benefit Cost Ratio (GPVC),2,1,-0.5,positive,0,positive
Agroforestry+Reduced Irrigation,Benefit Cost Ratio (GPVC),4,1,2,positive,0,positive
Controlled Release Fert+Reduced Tillage,Benefit Cost Ratio (GPVC),2,1,-0.5,positive,0,positive
Biochar+Reduced Fert,Benefit Cost Ratio (GPVC),19,3,-0.305888888888889,positive,3,positive
Agroforestry+Organic Fert,Benefit Cost Ratio (GPVC),1,1,1.001,positive,0,positive
Agroforestry+Reduced Fert,Benefit Cost Ratio (GPVC),3,2,1.1875,positive,2,positive
"",Benefit Cost Ratio (GPVC),9,2,-0.416666666666667,positive,2,positive
Reduced Fert+Reduced Tillage,Benefit Cost Ratio (GPVC),38,2,0.861111111111111,positive,14,positive
Intercropping+Reduced Tillage,Benefit Cost Ratio (GPVC),6,2,-0.375,positive,1,positive
Agroforestry+Intercropping+Reduced Tillage,Benefit Cost Ratio (GPVC),2,1,0,positive,0,positive
Reduced Fert+Intercropping+Reduced Tillage,Benefit Cost Ratio (GPVC),2,1,-0.5,positive,0,positive
Agroforestry+Reduced Fert+Intercropping+Reduced Tillage,Benefit Cost Ratio (GPVC),2,1,1,positive,2,positive
Agroforestry+Reduced Tillage,Benefit Cost Ratio (GPVC),2,1,0,positive,1,positive
Agroforestry+Reduced Fert+Reduced Tillage,Benefit Cost Ratio (GPVC),2,1,1.5,positive,1,positive
Cover Crops+Reduced Fert+Reduced Tillage,Benefit Cost Ratio (GPVC),2,1,1,positive,0,positive
Cover Crops+Reduced Fert+Reduced Tillage+Residue/Mulch,Benefit Cost Ratio (GPVC),1,1,1,positive,1,positive
Cover Crops+Reduced Tillage,Benefit Cost Ratio (GPVC),1,1,0,positive,0,positive
Intercropping+Reduced Tillage+Residue/Mulch,Benefit Cost Ratio (GPVC),4,1,-0.75,positive,0,positive
